Index,ID,Name,Type
1521,MG_075_MONOMER,116 kDa surface antigen,signal sequence
1522,MG_076_MONOMER,,signal sequence
1523,MG_077_MONOMER,"oligopeptide ABC transporter, permease protein",signal sequence
1524,MG_078_MONOMER,"oligopeptide ABC transporter, permease protein",signal sequence
1525,MG_079_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",signal sequence
1526,MG_080_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",signal sequence
1527,MG_081_MONOMER,ribosomal protein L11,signal sequence
1528,MG_082_MONOMER,ribosomal protein L1,signal sequence
1529,MG_083_MONOMER,peptidyl-tRNA hydrolase,signal sequence
1530,MG_084_MONOMER,tRNA(Ile)-lysidine synthetase,signal sequence
1531,MG_085_MONOMER,HPr(Ser) kinase/phosphatase,signal sequence
1532,MG_086_MONOMER,prolipoprotein diacylglyceryl transferase,signal sequence
1533,MG_087_MONOMER,ribosomal protein S12,signal sequence
1534,MG_088_MONOMER,ribosomal protein S7,signal sequence
1535,MG_089_MONOMER,translation elongation factor G,signal sequence
1536,MG_090_MONOMER,ribosomal protein S6,signal sequence
1537,MG_091_MONOMER,single-strand binding protein family,signal sequence
1538,MG_092_MONOMER,ribosomal protein S18,signal sequence
1539,MG_093_MONOMER,ribosomal protein L9,signal sequence
1540,MG_094_MONOMER,replicative DNA helicase,signal sequence
1541,MG_095_MONOMER,"lipoprotein, putative",signal sequence
1542,MG_096_MONOMER,,signal sequence
1543,MG_097_MONOMER,"uracil-DNA glycosylase, putative",signal sequence
1544,MG_098_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, C subunit",signal sequence
1545,MG_099_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, A subunit",signal sequence
1546,MG_100_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, B subunit",signal sequence
1547,MG_101_MONOMER,Uncharacterized HTH-type transcriptional regulator,signal sequence
1548,MG_102_MONOMER,thioredoxin-disulfide reductase,signal sequence
1549,MG_103_MONOMER,,signal sequence
1550,MG_476_MONOMER,"preprotein translocase, SecG subunit",signal sequence
1551,MG_104_MONOMER,ribonuclease R,signal sequence
1552,MG_105_MONOMER,putative DNA integrity scanning protein,signal sequence
1553,MG_106_MONOMER,peptide deformylase,signal sequence
1554,MG_107_MONOMER,guanylate kinase,signal sequence
1555,MG_108_MONOMER,"Ser/Thr protein phosphatase 2C, putative",signal sequence
1556,MG_109_MONOMER,"serine/threonine protein kinase, putative",signal sequence
1557,MG_110_MONOMER,ribosome small subunit-dependent GTPase A,signal sequence
1558,MG_111_MONOMER,glucose-6-phosphate isomerase,signal sequence
1559,MG_112_MONOMER,ribulose-phosphate 3-epimerase,signal sequence
1560,MG_113_MONOMER,asparaginyl-tRNA synthetase,signal sequence
1561,MG_114_MONOMER,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,signal sequence
1562,MG_115_MONOMER,competence/damage-inducible protein CinA domain protein,signal sequence
1563,MG_116_MONOMER,,signal sequence
1564,MG_117_MONOMER,,signal sequence
1565,MG_118_MONOMER,UDP-glucose 4-epimerase,signal sequence
1566,MG_119_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, ATP-binding protein",signal sequence
1567,MG_120_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",signal sequence
1568,MG_121_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",signal sequence
1569,MG_122_MONOMER,DNA topoisomerase I,signal sequence
1570,MG_123_MONOMER,arginine deaminasse,signal sequence
1571,MG_124_MONOMER,thioredoxin,signal sequence
1572,MG_125_MONOMER,"Cof-like hydrolase, putative",signal sequence
1573,MG_126_MONOMER,tryptophanyl-tRNA synthetase,signal sequence
1574,MG_127_MONOMER,Spx subfamily protein,signal sequence
1575,MG_128_MONOMER,"inorganic polyphosphate/ATP-NAD kinase, probable",signal sequence
1576,MG_129_MONOMER,Putative phosphotransferase enzyme glucose-specific IIB component,signal sequence
1577,MG_130_MONOMER,,signal sequence
1578,MG_131_MONOMER,hypothetical protein,signal sequence
1579,MG_132_MONOMER,purine nucleoside phosphoramidase,signal sequence
1580,MG_133_MONOMER,"membrane protein, putative",signal sequence
1581,MG_134_MONOMER,,signal sequence
1582,MG_135_MONOMER,"membrane protein, putative",signal sequence
1583,MG_136_MONOMER,lysyl-tRNA synthetase,signal sequence
1584,MG_137_MONOMER,UDP-galactopyranose mutase,signal sequence
1585,MG_138_MONOMER,Translation elongation factor 4,signal sequence
1586,MG_139_MONOMER,ribonuclease J,signal sequence
1587,MG_140_MONOMER,putative ATP-dependent helicase,signal sequence
1588,MG_141_MONOMER,transcription termination factor NusA,signal sequence
1589,MG_477_MONOMER,,signal sequence
1590,MG_142_MONOMER,translation initiation factor IF-2,signal sequence
1591,MG_143_MONOMER,ribosome-binding factor A,signal sequence
1592,MG_144_MONOMER,,signal sequence
1593,MG_145_MONOMER,riboflavin biosynthesis protein RibF,signal sequence
1594,MG_146_MONOMER,UPF0053 protein,signal sequence
1595,MG_147_MONOMER,"membrane protein, putative",signal sequence
1596,MG_148_MONOMER,,signal sequence
1597,MG_149_MONOMER,"lipoprotein, putative",signal sequence
1598,MG_478_MONOMER,,signal sequence
1599,MG_150_MONOMER,ribosomal protein S10,signal sequence
1600,MG_151_MONOMER,ribosomal protein L3,signal sequence
1601,MG_152_MONOMER,ribosomal protein L4/L1 family,signal sequence
1602,MG_153_MONOMER,ribosomal protein L23,signal sequence
1603,MG_154_MONOMER,ribosomal protein L2,signal sequence
1604,MG_155_MONOMER,ribosomal protein S19,signal sequence
1605,MG_156_MONOMER,ribosomal protein L22,signal sequence
1606,MG_157_MONOMER,ribosomal protein S3,signal sequence
1607,MG_158_MONOMER,ribosomal protein L16,signal sequence
1608,MG_159_MONOMER,ribosomal protein L29,signal sequence
1609,MG_160_MONOMER,ribosomal protein S17,signal sequence
1610,MG_161_MONOMER,ribosomal protein L14,signal sequence
1611,MG_162_MONOMER,ribosomal protein L24,signal sequence
1612,MG_163_MONOMER,ribosomal protein L5,signal sequence
1613,MG_164_MONOMER,ribosomal protein S14,signal sequence
1614,MG_165_MONOMER,ribosomal protein S8,signal sequence
1615,MG_166_MONOMER,ribosomal protein L6,signal sequence
1616,MG_167_MONOMER,ribosomal protein L18,signal sequence
1617,MG_168_MONOMER,ribosomal protein S5,signal sequence
1618,MG_169_MONOMER,ribosomal protein L15,signal sequence
1619,MG_170_MONOMER,"preprotein translocase, SecY subunit",signal sequence
1620,MG_171_MONOMER,adenylate kinase,signal sequence
1621,MG_172_MONOMER,"methionine aminopeptidase, type I",signal sequence
1622,MG_173_MONOMER,translation initiation factor IF-1,signal sequence
1623,MG_174_MONOMER,ribosomal protein L36,signal sequence
1624,MG_175_MONOMER,ribosomal protein S13,signal sequence
1625,MG_176_MONOMER,,signal sequence
1626,MG_177_MONOMER,"DNA-directed RNA polymerase, alpha subunit",signal sequence
1627,MG_178_MONOMER,ribosomal protein L17,signal sequence
1628,MG_179_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",signal sequence
1629,MG_180_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",signal sequence
1630,MG_181_MONOMER,"metal ion (cobalt) ABC transporter, permease protein",signal sequence
1631,MG_182_MONOMER,tRNA pseudouridine synthase A,signal sequence
1632,MG_183_MONOMER,oligoendopeptidase F,signal sequence
1633,MG_184_MONOMER,adenine-specific DNA modification methylase,signal sequence
1634,MG_185_MONOMER,"lipoprotein, putative",signal sequence
1635,MG_186_MONOMER,"Oligosaccharide or polyol ABC transporter, substrate binding protein",signal sequence
1636,MG_187_MONOMER,"Oligosaccharide or polyol ABC transporter, ATP-binding protein",signal sequence
1637,MG_188_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",signal sequence
1638,MG_189_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",signal sequence
1639,MG_190_MONOMER,phosphoesterase,signal sequence
1640,MG_191_MONOMER,MgPa adhesin,signal sequence
1641,MG_192_MONOMER,P110 protein,signal sequence
1642,MG_194_MONOMER,"phenylalanyl-tRNA synthetase, alpha subunit",signal sequence
1643,MG_195_MONOMER,"phenylalanyl-tRNA synthetase, beta subunit",signal sequence
1644,MG_196_MONOMER,translation initiation factor IF-3,signal sequence
1645,MG_197_MONOMER,ribosomal protein L35,signal sequence
1646,MG_198_MONOMER,ribosomal protein L20,signal sequence
1647,MG_199_MONOMER,"ribonuclease HIII, putative, frameshift",signal sequence
1648,MG_200_MONOMER,DnaJ domain protein,signal sequence
1649,MG_201_MONOMER,co-chaperone GrpE,signal sequence
1650,MG_202_MONOMER,,signal sequence
1651,MG_203_MONOMER,"DNA topoisomerase IV, B subunit",signal sequence
1652,MG_204_MONOMER,"DNA topoisomerase IV, A subunit",signal sequence
1653,MG_205_MONOMER,"heat-inducible transcription repressor HrcA, putative",signal sequence
1654,MG_206_MONOMER,"excinuclease ABC, C subunit",signal sequence
1655,MG_207_MONOMER,Ser/Thr protein phosphatase 2A,signal sequence
1656,MG_208_MONOMER,glycoprotease,signal sequence
1657,MG_209_MONOMER,"23S rRNA pseudouridine synthase; U955, U2504, U2580",signal sequence
1658,MG_210_MONOMER,"prolipoprotein signal peptidase, signal peptidase II",signal sequence
1659,MG_480_MONOMER,,signal sequence
1660,MG_481_MONOMER,30S ribosomal protein S21,signal sequence
1661,MG_211_MONOMER,,signal sequence
1662,MG_482_MONOMER,holo-(acyl-carrier-protein) synthase,signal sequence
1663,MG_212_MONOMER,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative",signal sequence
1664,MG_213_MONOMER,segregation and condensation protein A,signal sequence
1665,MG_214_MONOMER,segregation and condensation protein B,signal sequence
1666,MG_215_MONOMER,6-phosphofructokinase,signal sequence
1667,MG_216_MONOMER,pyruvate kinase,signal sequence
1668,MG_217_MONOMER,P65 adhesin,signal sequence
1669,MG_218_MONOMER,high molecular weight cytadherence accessory protein 2,signal sequence
1670,MG_491_MONOMER,,signal sequence
1671,MG_219_MONOMER,,signal sequence
1672,MG_220_MONOMER,,signal sequence
1673,MG_221_MONOMER,mraZ protein,signal sequence
1674,MG_222_MONOMER,S-adenosyl-methyltransferase MraW,signal sequence
1675,MG_223_MONOMER,,signal sequence
1676,MG_224_MONOMER,cell division protein FtsZ,signal sequence
1677,MG_225_MONOMER,amino acid-polyamine-organocation (APC) permease,signal sequence
1678,MG_226_MONOMER,amino acid-polyamine-organocation (APC) permease,signal sequence
1679,MG_227_MONOMER,thymidylate synthase,signal sequence
1680,MG_228_MONOMER,dihydrofolate reductase,signal sequence
1681,MG_229_MONOMER,"ribonucleoside-diphosphate reductase, beta chain",signal sequence
1682,MG_230_MONOMER,ribonucleotide reductase stimulatory protein,signal sequence
1683,MG_231_MONOMER,"ribonucleoside-diphosphate reductase, alpha chain",signal sequence
1684,MG_232_MONOMER,ribosomal protein L21,signal sequence
1685,MG_233_MONOMER,,signal sequence
1686,MG_234_MONOMER,ribosomal protein L27,signal sequence
1687,MG_235_MONOMER,apurinic endonuclease,signal sequence
1688,MG_236_MONOMER,ferric uptake repressor,signal sequence
1689,MG_237_MONOMER,,signal sequence
1690,MG_238_MONOMER,trigger factor,signal sequence
1691,MG_239_MONOMER,ATP-dependent protease La,signal sequence
1692,MG_240_MONOMER,nicotinamide-nucleotide adenylyltransferase/conserved hypothetical protein,signal sequence
1693,MG_241_MONOMER,,signal sequence
1694,MG_242_MONOMER,,signal sequence
1695,MG_243_MONOMER,"conserved hypothetical protein, authentic frameshift",signal sequence
1696,MG_244_MONOMER,3-5' helicase,signal sequence
1697,MG_245_MONOMER,"5-formyltetrahydrofolate cyclo-ligase, putative",signal sequence
1698,MG_246_MONOMER,Ser/Thr protein phosphatase 2A,signal sequence
1699,MG_247_MONOMER,"membrane protein, putative",signal sequence
1700,MG_248_MONOMER,,signal sequence
1701,MG_249_MONOMER,RNA polymerase sigma factor RpoD,signal sequence
1702,MG_250_MONOMER,DNA primase,signal sequence
1703,MG_251_MONOMER,glycyl-tRNA synthetase,signal sequence
1704,MG_252_MONOMER,23S rRNA methyltransferase; G2251,signal sequence
1705,MG_253_MONOMER,cysteinyl-tRNA synthetase,signal sequence
1706,MG_254_MONOMER,"DNA ligase, NAD-dependent",signal sequence
1707,MG_255_MONOMER,,signal sequence
1708,MG_494_MONOMER,,signal sequence
1709,MG_256_MONOMER,,signal sequence
1710,MG_257_MONOMER,ribosomal protein L31,signal sequence
1711,MG_258_MONOMER,peptide chain release factor 1,signal sequence
1712,MG_259_MONOMER,modification methylase,signal sequence
1713,MG_260_MONOMER,"lipoprotein, putative",signal sequence
1714,MG_261_MONOMER,"DNA polymerase III, alpha subunit",signal sequence
1715,MG_262_MONOMER,"polI-like 5'-3' exonuclease, putative",signal sequence
1716,MG_498_MONOMER,formamidopyrimidine-DNA glycosylase,signal sequence
1717,MG_263_MONOMER,Cof-like hydrolase,signal sequence
1718,MG_264_MONOMER,dephospho-CoA kinase,signal sequence
1719,MG_265_MONOMER,sugar phosphatase,signal sequence
1720,MG_266_MONOMER,leucyl-tRNA synthetase,signal sequence
1721,MG_267_MONOMER,,signal sequence
1722,MG_268_MONOMER,,signal sequence
1723,MG_269_MONOMER,,signal sequence
1724,MG_270_MONOMER,"lipoyltransferase/lipoate-protein ligase, putative",signal sequence
1725,MG_271_MONOMER,dihydrolipoamide dehydrogenase,signal sequence
1726,MG_272_MONOMER,dihydrolipoamide acetyltransferase,signal sequence
1727,MG_273_MONOMER,"pyruvate dehydrogenase component E1, beta subunit",signal sequence
1728,MG_274_MONOMER,"pyruvate dehydrogenase component E1, alpha subunit",signal sequence
1729,MG_275_MONOMER,NADH oxidase,signal sequence
1730,MG_276_MONOMER,adenine phosphoribosyltransferase,signal sequence
1731,MG_277_MONOMER,Protein-export membrane protein secDF,signal sequence
1732,MG_278_MONOMER,GTP diphosphokinase,signal sequence
1733,MG_279_MONOMER,,signal sequence
1734,MG_280_MONOMER,sensory rhodopsin II transducer motif,signal sequence
1735,MG_281_MONOMER,,signal sequence
1736,MG_282_MONOMER,transcription elongation factor GreA,signal sequence
1737,MG_283_MONOMER,prolyl-tRNA synthetase,signal sequence
1738,MG_284_MONOMER,,signal sequence
1739,MG_285_MONOMER,,signal sequence
1740,MG_286_MONOMER,,signal sequence
1741,MG_287_MONOMER,acyl carrier protein,signal sequence
1742,MG_288_MONOMER,protein L,signal sequence
1743,MG_289_MONOMER,"phosphonate ABC transporter, substrate binding protein (P37), putative",signal sequence
1744,MG_290_MONOMER,"phosphonate ABC transporter, ATP-binding protein, putative",signal sequence
1745,MG_291_MONOMER,"phosphonate ABC transporter, permease protein (P69), putative",signal sequence
1746,MG_505_MONOMER,putative holliday junction resolvase,signal sequence
1747,MG_292_MONOMER,alanyl-tRNA synthetase,signal sequence
1748,MG_293_MONOMER,glycerophosphoryl diester phosphodiesterase,signal sequence
1749,MG_294_MONOMER,major facilitator superfamily (MFS) protein,signal sequence
1750,MG_295_MONOMER,tRNA U34 sulfurtransferase,signal sequence
1751,MG_296_MONOMER,,signal sequence
1752,MG_297_MONOMER,signal recognition particle receptor,signal sequence
1753,MG_298_MONOMER,chromosome segregation protein SMC,signal sequence
1754,MG_299_MONOMER,phosphate acetyltransferase,signal sequence
1755,MG_300_MONOMER,phosphoglycerate kinase,signal sequence
1756,MG_301_MONOMER,"glyceraldehyde-3-phosphate dehydrogenase, type I",signal sequence
1757,MG_302_MONOMER,"metal ion (cobalt) ABC transporter, permease protein, putative",signal sequence
1758,MG_303_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",signal sequence
1759,MG_304_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",signal sequence
1760,MG_305_MONOMER,chaperone,signal sequence
1761,MG_306_MONOMER,"membrane protein, putative",signal sequence
1762,MG_307_MONOMER,"lipoprotein, putative",signal sequence
1763,MG_308_MONOMER,ATP-dependent RNA helicase,signal sequence
1764,MG_309_MONOMER,"lipoprotein, putative",signal sequence
1765,MG_310_MONOMER,"hydrolase, Putative esterase/lipase 1",signal sequence
1766,MG_311_MONOMER,ribosomal protein S4,signal sequence
1767,MG_312_MONOMER,high molecular weight cytadherence accessory protein 1,signal sequence
1768,MG_313_MONOMER,"membrane protein, putative",signal sequence
1769,MG_314_MONOMER,,signal sequence
1770,MG_315_MONOMER,"DNA polymerase III, delta subunit, putative",signal sequence
1771,MG_316_MONOMER,DNA internalization-related competence protein ComEC/Rec2,signal sequence
1772,MG_317_MONOMER,high molecular weight cytadherence accessory protein 3,signal sequence
1773,MG_318_MONOMER,P32 adhesin,signal sequence
1774,MG_319_MONOMER,,signal sequence
1775,MG_320_MONOMER,"membrane protein, putative",signal sequence
1776,MG_321_MONOMER,"oligopeptide ABC transporter, substrate binding protein",signal sequence
1777,MG_322_MONOMER,potassium uptake protein,signal sequence
1778,MG_323_MONOMER,potassium uptake protein,signal sequence
1779,MG_515_MONOMER,,signal sequence
1780,MG_324_MONOMER,aminopeptidase,signal sequence
1781,MG_325_MONOMER,ribosomal protein L33,signal sequence
1782,MG_326_MONOMER,degV family protein,signal sequence
1783,MG_327_MONOMER,"hydrolase, Putative esterase/lipase 2",signal sequence
1784,MG_328_MONOMER,coiled coil putative structural protein involved in cytoskeleton,signal sequence
1785,MG_329_MONOMER,GTP-binding protein engA,signal sequence
1786,MG_330_MONOMER,cytidylate kinase,signal sequence
1787,MG_331_MONOMER,,signal sequence
1788,MG_332_MONOMER,,signal sequence
1789,MG_333_MONOMER,"FMN-dependent NADH-azoreductase, putative",signal sequence
1790,MG_334_MONOMER,valyl-tRNA synthetase,signal sequence
1791,MG_335_MONOMER,"GTP-binding protein engB, putative",signal sequence
1792,MG_516_MONOMER,,signal sequence
1793,MG_517_MONOMER,"glycosyl transferase, group 2 family protein",signal sequence
1794,MG_336_MONOMER,cysteine desulfurase,signal sequence
1795,MG_337_MONOMER,,signal sequence
1796,MG_338_MONOMER,"lipoprotein, putative",signal sequence
